oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
64,164,3-day,Hamburg,1,1,3.8258816357717,0.454684019556202,0.723611845559941,1.38742610671947,1.63367922557702,0.9920552574148,0.0114343404049009,-0.207529112510463,-0.714285714285714,0.248928257181311,0.139124235339124,0.0668809521891106,-37,-37,0.284612833848755,0.840488379016683,-0.00176759140888329,0.0215007799843523,-0.282961774395523
65,165,3-day,Hamburg,1,1,4.26972442083581,0.321044798763157,0.375758578319287,0.598674517536892,0.143040010219511,0.997038230341648,0.00465891387331129,0.087060964211126,0.428571428571429,0.232625796379308,0.136546946677664,0.0657997799332884,41,-45,0.0762618291310267,0.0402128107801523,0.000507397515377761,0.0396498297298095,-0.260254451360774
66,166,3-day,Hamburg,1,1,4.60770004737705,0.373138392562643,0.353633568976869,0.74505028746925,0.30115144650298,0.990335696008138,0.0136657663420216,0.100129223233965,0.542857142857143,0.21204744407059,0.12765773590001,0.0604106332905793,-73,-67,0.0657315999819876,0.024015054833375,-0.0139897468957315,0.0342194776039466,-0.248420433794629
67,167,3-day,Hamburg,1,1,3.99041789919156,0.283085005104161,0.36745159138085,1.40076088779809,1.053195095403,0.989625745760715,0.0178118815628817,0.0241322036178226,0.0285714285714286,0.23902024607522,0.137918614811212,0.0942384160085468,-3,-1,0.0840681768967434,0.0459223498669352,0.00599190922266189,0.107420853536727,-0.268217585807553
68,168,3-day,Hamburg,1,1,2.02519521638451,0.81569866828012,1.56629650376279,1.19269423608337,0.319944086971081,0.990458532695375,0.0153228594050602,0.734787185717359,0.942857142857143,0.500885041263575,0.323388735731379,0.140267752519848,6,-8,0.251198672501672,0.195298107244967,-0.0856681947490794,0.303257014312037,-0.215336591416619
70,169,3-day,Hamburg,1,1,3.61355690293494,0.587607541827662,1.15363464026158,1.36670287227616,0.438567360256794,0.997342431649279,0.00507291959264364,0.525410981789222,0.828571428571429,0.266357678961452,0.131022700151013,0.0502843564631547,-70,68,0.125145172572957,0.1017519748847,-0.00703045540333398,0.0531136244933138,-0.340567843618011
72,170,3-day,Hamburg,1,1,3.47584944327115,0.370602317652884,0.591339649218219,1.45367215320966,1.32289326523322,0.993117413549675,0.0118730936059145,0.0827984293424986,0.0857142857142857,0.268798105534308,0.139040805613467,0.0743603262903768,51,-45,0.106952988333913,0.0749441317672441,0.0404638522339574,0.151078660135454,-0.318158214859064
73,171,3-day,Hamburg,1,1,5.48041361507365,0.489907793814422,0.95439907408439,0.734234293469475,0.393881533323623,0.995952898596585,0.00503394101161259,-0.241981530039707,-0.485714285714286,0.178626955182836,0.133768030532492,0.0641692365347763,30,-24,0.0426819142050792,0.0322479900055984,-0.00376597473773978,0.0978841950005405,-0.143596813974542
74,172,3-day,Hamburg,1,1,3.30977344133802,1.63324137988517,1.73240107450235,1.20923808350826,0.356126186469011,0.997571071279278,0.00400454966516412,-0.462287845294929,-0.371428571428571,0.240942666822585,0.138561904725433,0.0702900184199998,275,275,0.134100996933582,0.161530977391487,0.00477373841952537,0.0379233107068748,-0.269774779469811
75,173,3-day,Hamburg,1,1,5.26312968121158,0.39664772799826,0.773161135997121,1.2247698013792,0.33832189978149,0.999216674738402,0.00183321248276253,0.361242317978208,0.828571428571429,0.180027106021278,0.109701489416022,0.0448253278676195,2,2,0.052314754199494,0.0948918433938546,0.0047440337835897,0.0140850625015407,-0.242729291180633
76,174,3-day,Hamburg,1,1,3.3033836744855,0.846654071866861,1.14715413308261,1.07596905477908,0.927891827454867,0.994265914851021,0.00923746372344493,0.146828644919928,0.0285714285714286,0.307616456754428,0.407092505545712,0.143589394477078,73,71,0.201904853691037,0.275057767916797,0.152959713562221,0.54972715246885,0.139183995218335
